feature_index,SPI-1,SPI-2,ks_statistic,n_MackeyGlass,n_VAR(1)-Unidirectional
954,cov-sq_LedoitWolf,xcorr-sq_max_sig-True,0.2641992758763154,96,96
955,cov-sq_LedoitWolf,xcorr_mean_sig-True,0.19236398571270552,96,96
956,cov-sq_LedoitWolf,xcorr-sq_mean_sig-True,0.26026407520338013,96,96
957,cov-sq_LedoitWolf,xcorr_mean_sig-False,0.08630121343535924,96,96
958,cov-sq_LedoitWolf,xcorr-sq_mean_sig-False,0.3586012977987232,96,96
959,cov-sq_LedoitWolf,pdist_euclidean,0.171019420220695,96,96
960,cov-sq_LedoitWolf,pdist_cityblock,0.178471402203923,96,96
961,cov-sq_LedoitWolf,pdist_cosine,0.171019420220695,96,96
962,cov-sq_LedoitWolf,pdist_chebyshev,0.5855583276239178,96,96
963,cov-sq_LedoitWolf,pdist_canberra,0.20543259088954452,96,96
964,cov-sq_LedoitWolf,pdist_braycurtis,0.17722694408374917,96,96
965,cov-sq_LedoitWolf,di_gaussian,1.0,96,96
966,cov-sq_LedoitWolf,di_kozachenko,0.6355124060757267,96,96
967,cov-sq_LedoitWolf,di_kernel_W-0.5,0.9739162832974706,96,96
968,cov-sq_LedoitWolf,mi_gaussian,0.10416666666666667,96,96
969,cov-sq_LedoitWolf,mi_kraskov_NN-4,0.7408761020736553,96,96
970,cov-sq_LedoitWolf,mi_kraskov_NN-4_DCE,0.8236922647959412,96,96
971,cov-sq_LedoitWolf,mi_kernel_W-0.25,0.6980237764916728,96,96
972,cov-sq_LedoitWolf,tlmi_gaussian,0.5850952026637096,96,96
973,cov-sq_LedoitWolf,tlmi_kraskov_NN-4,0.8204513132384368,96,96
974,cov-sq_LedoitWolf,tlmi_kraskov_NN-4_DCE,0.7434449296313896,96,96
975,cov-sq_LedoitWolf,tlmi_kernel_W-0.25,0.6464633211035489,96,96
976,cov-sq_LedoitWolf,te_kraskov_NN-4_k-max-10_tau-max-4,0.2597561451480046,96,96
977,cov-sq_LedoitWolf,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.35592263651426115,96,96
978,cov-sq_LedoitWolf,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.3589671730695101,96,96
979,cov-sq_LedoitWolf,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.37637275583307556,96,96
980,cov-sq_LedoitWolf,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4178424309934528,96,96
981,cov-sq_LedoitWolf,te_kernel_W-0.25_k-1,0.46131363460600094,96,96
982,cov-sq_LedoitWolf,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
983,cov-sq_LedoitWolf,gc_gaussian_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
984,cov-sq_LedoitWolf,te_symbolic_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
985,cov-sq_LedoitWolf,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
986,cov-sq_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.15625,96,96
987,cov-sq_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.09375,96,96
988,cov-sq_LedoitWolf,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08333333333333333,96,96
989,cov-sq_LedoitWolf,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.12388966426456816,96,96
990,cov-sq_LedoitWolf,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.12812839819107513,96,96
991,cov-sq_LedoitWolf,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.13296963352414515,96,96
992,cov-sq_LedoitWolf,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14170664815920087,96,96
993,cov-sq_LedoitWolf,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.1291010921675435,96,96
994,cov-sq_LedoitWolf,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14784708061898932,96,96
995,cov-sq_LedoitWolf,pec,0.49595902483072846,96,96
996,cov-sq_LedoitWolf,pec_orth,0.4429720090477848,96,96
997,cov-sq_LedoitWolf,pec_log,0.5803804274365099,96,96
998,cov-sq_LedoitWolf,pec_orth_log,0.39580729932199343,96,96
999,cov-sq_LedoitWolf,pec_orth_abs,0.34363680522134166,96,96
1000,cov-sq_LedoitWolf,pec_orth_log_abs,0.31026423540423653,96,96
1001,cov-sq_MinCovDet,cov-sq_OAS,0.8086482893695037,96,96
1002,cov-sq_MinCovDet,cov-sq_ShrunkCovariance,0.8086482893695037,96,96
1003,cov-sq_MinCovDet,prec_EmpiricalCovariance,0.7769048864240259,96,96
1004,cov-sq_MinCovDet,prec_EllipticEnvelope,0.7768276614045719,96,96
1005,cov-sq_MinCovDet,prec_GraphicalLasso,0.617356208728596,96,96
1006,cov-sq_MinCovDet,prec_GraphicalLassoCV,0.36953018981652946,96,96
1007,cov-sq_MinCovDet,prec_LedoitWolf,0.7127289188329996,96,96
1008,cov-sq_MinCovDet,prec_MinCovDet,0.7786153045099053,96,96
1009,cov-sq_MinCovDet,prec_OAS,0.6447388364654514,96,96
1010,cov-sq_MinCovDet,prec_ShrunkCovariance,0.27011296235766885,96,96
1011,cov-sq_MinCovDet,prec-sq_EmpiricalCovariance,0.7472552926632504,96,96
1012,cov-sq_MinCovDet,prec-sq_EllipticEnvelope,0.8187544953414714,96,96
1013,cov-sq_MinCovDet,prec-sq_GraphicalLasso,0.9784468419448739,96,96
1014,cov-sq_MinCovDet,prec-sq_GraphicalLassoCV,0.7656411803374729,96,96
1015,cov-sq_MinCovDet,prec-sq_LedoitWolf,0.8337303906651742,96,96
1016,cov-sq_MinCovDet,prec-sq_MinCovDet,0.8183424560540551,96,96
1017,cov-sq_MinCovDet,prec-sq_OAS,0.8453193166676641,96,96
1018,cov-sq_MinCovDet,prec-sq_ShrunkCovariance,0.801670104140166,96,96
1019,cov-sq_MinCovDet,spearmanr-sq,0.8528249096941296,96,96
1020,cov-sq_MinCovDet,spearmanr,0.30548011648585677,96,96
1021,cov-sq_MinCovDet,kendalltau-sq,0.848101274405069,96,96
1022,cov-sq_MinCovDet,kendalltau,0.3112658885288356,96,96
1023,cov-sq_MinCovDet,xcorr_max_sig-True,0.41239518046420726,96,96
1024,cov-sq_MinCovDet,xcorr-sq_max_sig-True,0.39177396447742063,96,96
1025,cov-sq_MinCovDet,xcorr_mean_sig-True,0.1952036781836918,96,96
1026,cov-sq_MinCovDet,xcorr-sq_mean_sig-True,0.312540334513362,96,96
1027,cov-sq_MinCovDet,xcorr_mean_sig-False,0.24803596480047457,96,96
1028,cov-sq_MinCovDet,xcorr-sq_mean_sig-False,0.37400359764315916,96,96
1029,cov-sq_MinCovDet,pdist_euclidean,0.3164483181037056,96,96
1030,cov-sq_MinCovDet,pdist_cityblock,0.3013509795525505,96,96
1031,cov-sq_MinCovDet,pdist_cosine,0.3164483181037056,96,96
1032,cov-sq_MinCovDet,pdist_chebyshev,0.14052955692183028,96,96
1033,cov-sq_MinCovDet,pdist_canberra,0.2976390397554516,96,96
1034,cov-sq_MinCovDet,pdist_braycurtis,0.2995340345572868,96,96
1035,cov-sq_MinCovDet,di_gaussian,1.0,96,96
1036,cov-sq_MinCovDet,di_kozachenko,0.18449368527463483,96,96
1037,cov-sq_MinCovDet,di_kernel_W-0.5,0.50745321865519,96,96
1038,cov-sq_MinCovDet,mi_gaussian,0.8086482893695037,96,96
1039,cov-sq_MinCovDet,mi_kraskov_NN-4,0.15896904882330765,96,96
1040,cov-sq_MinCovDet,mi_kraskov_NN-4_DCE,0.1386942273533065,96,96
1041,cov-sq_MinCovDet,mi_kernel_W-0.25,0.19088681327412194,96,96
1042,cov-sq_MinCovDet,tlmi_gaussian,0.6181787006501998,96,96
1043,cov-sq_MinCovDet,tlmi_kraskov_NN-4,0.4022141622810309,96,96
1044,cov-sq_MinCovDet,tlmi_kraskov_NN-4_DCE,0.27171911995525644,96,96
1045,cov-sq_MinCovDet,tlmi_kernel_W-0.25,0.06948736980799056,96,96
1046,cov-sq_MinCovDet,te_kraskov_NN-4_k-max-10_tau-max-4,0.0888177305859468,96,96
1047,cov-sq_MinCovDet,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.5477788563841701,96,96
1048,cov-sq_MinCovDet,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.5537460480002492,96,96
1049,cov-sq_MinCovDet,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.5544738096238717,96,96
1050,cov-sq_MinCovDet,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.34013443854345526,96,96
1051,cov-sq_MinCovDet,te_kernel_W-0.25_k-1,0.37134120148450134,96,96
1052,cov-sq_MinCovDet,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
1053,cov-sq_MinCovDet,gc_gaussian_k-1_kt-1_l-1_lt-1,0.5116349676995104,96,96
1054,cov-sq_MinCovDet,te_symbolic_k-1_kt-1_l-1_lt-1,0.5116349676995104,96,96
1055,cov-sq_MinCovDet,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
1056,cov-sq_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.10416666666666667,96,96
1057,cov-sq_MinCovDet,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.14583333333333334,96,96
1058,cov-sq_MinCovDet,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.08333333333333333,96,96
1059,cov-sq_MinCovDet,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.13945762836764108,96,96
1060,cov-sq_MinCovDet,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.1491661819616048,96,96
1061,cov-sq_MinCovDet,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.1422585710956309,96,96
1062,cov-sq_MinCovDet,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14580118746392445,96,96
1063,cov-sq_MinCovDet,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.14740897084274618,96,96
1064,cov-sq_MinCovDet,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.15566869523081506,96,96
1065,cov-sq_MinCovDet,pec,0.188905115262665,96,96
1066,cov-sq_MinCovDet,pec_orth,0.4685082643447477,96,96
1067,cov-sq_MinCovDet,pec_log,0.17776320787291733,96,96
1068,cov-sq_MinCovDet,pec_orth_log,0.3834950332488399,96,96
1069,cov-sq_MinCovDet,pec_orth_abs,0.37944729660030196,96,96
1070,cov-sq_MinCovDet,pec_orth_log_abs,0.22469033408673486,96,96
1071,cov-sq_OAS,cov-sq_ShrunkCovariance,0.09375,96,96
1072,cov-sq_OAS,prec_EmpiricalCovariance,0.7086381930951325,96,96
1073,cov-sq_OAS,prec_EllipticEnvelope,0.697265385924163,96,96
1074,cov-sq_OAS,prec_GraphicalLasso,0.2980270977044176,96,96
1075,cov-sq_OAS,prec_GraphicalLassoCV,0.16838166967703594,96,96
1076,cov-sq_OAS,prec_LedoitWolf,0.1332950568755067,96,96
1077,cov-sq_OAS,prec_MinCovDet,0.7100679185984192,96,96
1078,cov-sq_OAS,prec_OAS,0.10681409181793489,96,96
1079,cov-sq_OAS,prec_ShrunkCovariance,0.22803712709987367,96,96
1080,cov-sq_OAS,prec-sq_EmpiricalCovariance,0.7392921892573436,96,96
1081,cov-sq_OAS,prec-sq_EllipticEnvelope,0.7818932453143066,96,96
1082,cov-sq_OAS,prec-sq_GraphicalLasso,0.858025922327864,96,96
1083,cov-sq_OAS,prec-sq_GraphicalLassoCV,0.18197793243068333,96,96
1084,cov-sq_OAS,prec-sq_LedoitWolf,0.523421485635453,96,96
1085,cov-sq_OAS,prec-sq_MinCovDet,0.7847790647268634,96,96
1086,cov-sq_OAS,prec-sq_OAS,0.5069192177746491,96,96
1087,cov-sq_OAS,prec-sq_ShrunkCovariance,0.3856846612968961,96,96
1088,cov-sq_OAS,spearmanr-sq,0.4312100363069481,96,96
1089,cov-sq_OAS,spearmanr,0.175514293097497,96,96
1090,cov-sq_OAS,kendalltau-sq,0.39496955217373025,96,96
1091,cov-sq_OAS,kendalltau,0.17583477078527665,96,96
1092,cov-sq_OAS,xcorr_max_sig-True,0.22633809202127214,96,96
1093,cov-sq_OAS,xcorr-sq_max_sig-True,0.2641992758763154,96,96
1094,cov-sq_OAS,xcorr_mean_sig-True,0.19236398571270552,96,96
1095,cov-sq_OAS,xcorr-sq_mean_sig-True,0.26026407520338013,96,96
1096,cov-sq_OAS,xcorr_mean_sig-False,0.08630121343535924,96,96
1097,cov-sq_OAS,xcorr-sq_mean_sig-False,0.3586012977987232,96,96
1098,cov-sq_OAS,pdist_euclidean,0.171019420220695,96,96
1099,cov-sq_OAS,pdist_cityblock,0.178471402203923,96,96
1100,cov-sq_OAS,pdist_cosine,0.171019420220695,96,96
1101,cov-sq_OAS,pdist_chebyshev,0.5855583276239178,96,96
1102,cov-sq_OAS,pdist_canberra,0.20543259088954452,96,96
1103,cov-sq_OAS,pdist_braycurtis,0.17722694408374917,96,96
1104,cov-sq_OAS,di_gaussian,1.0,96,96
1105,cov-sq_OAS,di_kozachenko,0.6355124060757267,96,96
1106,cov-sq_OAS,di_kernel_W-0.5,0.9739162832974706,96,96
1107,cov-sq_OAS,mi_gaussian,0.10416666666666667,96,96
1108,cov-sq_OAS,mi_kraskov_NN-4,0.7408761020736553,96,96
1109,cov-sq_OAS,mi_kraskov_NN-4_DCE,0.8236922647959412,96,96
1110,cov-sq_OAS,mi_kernel_W-0.25,0.6980237764916728,96,96
1111,cov-sq_OAS,tlmi_gaussian,0.5850952026637096,96,96
1112,cov-sq_OAS,tlmi_kraskov_NN-4,0.8204513132384368,96,96
1113,cov-sq_OAS,tlmi_kraskov_NN-4_DCE,0.7434449296313896,96,96
1114,cov-sq_OAS,tlmi_kernel_W-0.25,0.6464633211035489,96,96
1115,cov-sq_OAS,te_kraskov_NN-4_k-max-10_tau-max-4,0.2597561451480046,96,96
1116,cov-sq_OAS,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.35592263651426115,96,96
1117,cov-sq_OAS,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.3589671730695101,96,96
1118,cov-sq_OAS,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.37637275583307556,96,96
1119,cov-sq_OAS,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4178424309934528,96,96
1120,cov-sq_OAS,te_kernel_W-0.25_k-1,0.46131363460600094,96,96
1121,cov-sq_OAS,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
1122,cov-sq_OAS,gc_gaussian_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
1123,cov-sq_OAS,te_symbolic_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
1124,cov-sq_OAS,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
1125,cov-sq_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.125,96,96
1126,cov-sq_OAS,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.08333333333333333,96,96
1127,cov-sq_OAS,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.13541666666666666,96,96
1128,cov-sq_OAS,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.12388966426456816,96,96
1129,cov-sq_OAS,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.12812839819107513,96,96
1130,cov-sq_OAS,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.13296963352414515,96,96
1131,cov-sq_OAS,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14170664815920087,96,96
1132,cov-sq_OAS,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.1291010921675435,96,96
1133,cov-sq_OAS,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14784708061898932,96,96
1134,cov-sq_OAS,pec,0.49595902483072846,96,96
1135,cov-sq_OAS,pec_orth,0.4429720090477848,96,96
1136,cov-sq_OAS,pec_log,0.5803804274365099,96,96
1137,cov-sq_OAS,pec_orth_log,0.39580729932199343,96,96
1138,cov-sq_OAS,pec_orth_abs,0.34363680522134166,96,96
1139,cov-sq_OAS,pec_orth_log_abs,0.31026423540423653,96,96
1140,cov-sq_ShrunkCovariance,prec_EmpiricalCovariance,0.7086381930951325,96,96
1141,cov-sq_ShrunkCovariance,prec_EllipticEnvelope,0.697265385924163,96,96
1142,cov-sq_ShrunkCovariance,prec_GraphicalLasso,0.2980270977044176,96,96
1143,cov-sq_ShrunkCovariance,prec_GraphicalLassoCV,0.16838166967703594,96,96
1144,cov-sq_ShrunkCovariance,prec_LedoitWolf,0.1332950568755067,96,96
1145,cov-sq_ShrunkCovariance,prec_MinCovDet,0.7100679185984192,96,96
1146,cov-sq_ShrunkCovariance,prec_OAS,0.10681409181793489,96,96
1147,cov-sq_ShrunkCovariance,prec_ShrunkCovariance,0.22803712709987367,96,96
1148,cov-sq_ShrunkCovariance,prec-sq_EmpiricalCovariance,0.7392921892573436,96,96
1149,cov-sq_ShrunkCovariance,prec-sq_EllipticEnvelope,0.7818932453143066,96,96
1150,cov-sq_ShrunkCovariance,prec-sq_GraphicalLasso,0.858025922327864,96,96
1151,cov-sq_ShrunkCovariance,prec-sq_GraphicalLassoCV,0.18197793243068333,96,96
1152,cov-sq_ShrunkCovariance,prec-sq_LedoitWolf,0.523421485635453,96,96
1153,cov-sq_ShrunkCovariance,prec-sq_MinCovDet,0.7847790647268634,96,96
1154,cov-sq_ShrunkCovariance,prec-sq_OAS,0.5069192177746491,96,96
1155,cov-sq_ShrunkCovariance,prec-sq_ShrunkCovariance,0.3856846612968961,96,96
1156,cov-sq_ShrunkCovariance,spearmanr-sq,0.4312100363069481,96,96
1157,cov-sq_ShrunkCovariance,spearmanr,0.175514293097497,96,96
1158,cov-sq_ShrunkCovariance,kendalltau-sq,0.39496955217373025,96,96
1159,cov-sq_ShrunkCovariance,kendalltau,0.17583477078527665,96,96
1160,cov-sq_ShrunkCovariance,xcorr_max_sig-True,0.22633809202127214,96,96
1161,cov-sq_ShrunkCovariance,xcorr-sq_max_sig-True,0.2641992758763154,96,96
1162,cov-sq_ShrunkCovariance,xcorr_mean_sig-True,0.19236398571270552,96,96
1163,cov-sq_ShrunkCovariance,xcorr-sq_mean_sig-True,0.26026407520338013,96,96
1164,cov-sq_ShrunkCovariance,xcorr_mean_sig-False,0.08630121343535924,96,96
1165,cov-sq_ShrunkCovariance,xcorr-sq_mean_sig-False,0.3586012977987232,96,96
1166,cov-sq_ShrunkCovariance,pdist_euclidean,0.171019420220695,96,96
1167,cov-sq_ShrunkCovariance,pdist_cityblock,0.178471402203923,96,96
1168,cov-sq_ShrunkCovariance,pdist_cosine,0.171019420220695,96,96
1169,cov-sq_ShrunkCovariance,pdist_chebyshev,0.5855583276239178,96,96
1170,cov-sq_ShrunkCovariance,pdist_canberra,0.20543259088954452,96,96
1171,cov-sq_ShrunkCovariance,pdist_braycurtis,0.17722694408374917,96,96
1172,cov-sq_ShrunkCovariance,di_gaussian,1.0,96,96
1173,cov-sq_ShrunkCovariance,di_kozachenko,0.6355124060757267,96,96
1174,cov-sq_ShrunkCovariance,di_kernel_W-0.5,0.9739162832974706,96,96
1175,cov-sq_ShrunkCovariance,mi_gaussian,0.16666666666666666,96,96
1176,cov-sq_ShrunkCovariance,mi_kraskov_NN-4,0.7408761020736553,96,96
1177,cov-sq_ShrunkCovariance,mi_kraskov_NN-4_DCE,0.8236922647959412,96,96
1178,cov-sq_ShrunkCovariance,mi_kernel_W-0.25,0.6980237764916728,96,96
1179,cov-sq_ShrunkCovariance,tlmi_gaussian,0.5850952026637096,96,96
1180,cov-sq_ShrunkCovariance,tlmi_kraskov_NN-4,0.8204513132384368,96,96
1181,cov-sq_ShrunkCovariance,tlmi_kraskov_NN-4_DCE,0.7434449296313896,96,96
1182,cov-sq_ShrunkCovariance,tlmi_kernel_W-0.25,0.6464633211035489,96,96
1183,cov-sq_ShrunkCovariance,te_kraskov_NN-4_k-max-10_tau-max-4,0.2597561451480046,96,96
1184,cov-sq_ShrunkCovariance,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.35592263651426115,96,96
1185,cov-sq_ShrunkCovariance,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.3589671730695101,96,96
1186,cov-sq_ShrunkCovariance,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.37637275583307556,96,96
1187,cov-sq_ShrunkCovariance,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.4178424309934528,96,96
1188,cov-sq_ShrunkCovariance,te_kernel_W-0.25_k-1,0.46131363460600094,96,96
1189,cov-sq_ShrunkCovariance,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
1190,cov-sq_ShrunkCovariance,gc_gaussian_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
1191,cov-sq_ShrunkCovariance,te_symbolic_k-1_kt-1_l-1_lt-1,0.539001542881886,96,96
1192,cov-sq_ShrunkCovariance,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
1193,cov-sq_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.07291666666666667,96,96
1194,cov-sq_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.125,96,96
1195,cov-sq_ShrunkCovariance,psi_multitaper_mean_fs-1_fmin-0-25_fmax-0-5,0.125,96,96
1196,cov-sq_ShrunkCovariance,psi_wavelet_mean_fs-1_fmin-0_fmax-0-5_mean,0.12388966426456816,96,96
1197,cov-sq_ShrunkCovariance,psi_wavelet_mean_fs-1_fmin-0_fmax-0-25_mean,0.12812839819107513,96,96
1198,cov-sq_ShrunkCovariance,psi_wavelet_mean_fs-1_fmin-0-25_fmax-0-5_mean,0.13296963352414515,96,96
1199,cov-sq_ShrunkCovariance,psi_wavelet_max_fs-1_fmin-0_fmax-0-5_max,0.14170664815920087,96,96
1200,cov-sq_ShrunkCovariance,psi_wavelet_max_fs-1_fmin-0_fmax-0-25_max,0.1291010921675435,96,96
1201,cov-sq_ShrunkCovariance,psi_wavelet_max_fs-1_fmin-0-25_fmax-0-5_max,0.14784708061898932,96,96
1202,cov-sq_ShrunkCovariance,pec,0.49595902483072846,96,96
1203,cov-sq_ShrunkCovariance,pec_orth,0.4429720090477848,96,96
1204,cov-sq_ShrunkCovariance,pec_log,0.5803804274365099,96,96
1205,cov-sq_ShrunkCovariance,pec_orth_log,0.39580729932199343,96,96
1206,cov-sq_ShrunkCovariance,pec_orth_abs,0.34363680522134166,96,96
1207,cov-sq_ShrunkCovariance,pec_orth_log_abs,0.31026423540423653,96,96
1208,prec_EmpiricalCovariance,prec_EllipticEnvelope,0.7913382542163618,96,96
1209,prec_EmpiricalCovariance,prec_GraphicalLasso,0.9970466924092602,96,96
1210,prec_EmpiricalCovariance,prec_GraphicalLassoCV,0.9985695304994475,96,96
1211,prec_EmpiricalCovariance,prec_LedoitWolf,0.9958820149180431,96,96
1212,prec_EmpiricalCovariance,prec_MinCovDet,0.7939943915822727,96,96
1213,prec_EmpiricalCovariance,prec_OAS,0.9969012445102672,96,96
1214,prec_EmpiricalCovariance,prec_ShrunkCovariance,0.9999999999984801,96,96
1215,prec_EmpiricalCovariance,prec-sq_EmpiricalCovariance,0.7189147643541075,96,96
1216,prec_EmpiricalCovariance,prec-sq_EllipticEnvelope,0.7622987456999563,96,96
1217,prec_EmpiricalCovariance,prec-sq_GraphicalLasso,0.23960719952098264,96,96
1218,prec_EmpiricalCovariance,prec-sq_GraphicalLassoCV,0.6451555654313617,96,96
1219,prec_EmpiricalCovariance,prec-sq_LedoitWolf,0.3182975414614346,96,96
1220,prec_EmpiricalCovariance,prec-sq_MinCovDet,0.7602209966492969,96,96
1221,prec_EmpiricalCovariance,prec-sq_OAS,0.3758999786159508,96,96
1222,prec_EmpiricalCovariance,prec-sq_ShrunkCovariance,0.5896561533374485,96,96
1223,prec_EmpiricalCovariance,spearmanr-sq,0.7115738858646643,96,96
1224,prec_EmpiricalCovariance,spearmanr,0.9999982199771216,96,96
1225,prec_EmpiricalCovariance,kendalltau-sq,0.7199719489418824,96,96
1226,prec_EmpiricalCovariance,kendalltau,0.9999979132639015,96,96
1227,prec_EmpiricalCovariance,xcorr_max_sig-True,0.6668666985299445,96,96
1228,prec_EmpiricalCovariance,xcorr-sq_max_sig-True,0.6575945678388624,96,96
1229,prec_EmpiricalCovariance,xcorr_mean_sig-True,0.3709021711797561,96,96
1230,prec_EmpiricalCovariance,xcorr-sq_mean_sig-True,0.6694433491095182,96,96
1231,prec_EmpiricalCovariance,xcorr_mean_sig-False,0.21543766341198028,96,96
1232,prec_EmpiricalCovariance,xcorr-sq_mean_sig-False,0.64862618772202,96,96
1233,prec_EmpiricalCovariance,pdist_euclidean,0.9999987048333246,96,96
1234,prec_EmpiricalCovariance,pdist_cityblock,0.9999910024665051,96,96
1235,prec_EmpiricalCovariance,pdist_cosine,0.9999987048333246,96,96
1236,prec_EmpiricalCovariance,pdist_chebyshev,0.546164374926484,96,96
1237,prec_EmpiricalCovariance,pdist_canberra,0.9988958031210919,96,96
1238,prec_EmpiricalCovariance,pdist_braycurtis,0.9999975690811364,96,96
1239,prec_EmpiricalCovariance,di_gaussian,1.0,96,96
1240,prec_EmpiricalCovariance,di_kozachenko,0.0936000193916719,96,96
1241,prec_EmpiricalCovariance,di_kernel_W-0.5,0.5024498815640434,96,96
1242,prec_EmpiricalCovariance,mi_gaussian,0.7086381930951325,96,96
1243,prec_EmpiricalCovariance,mi_kraskov_NN-4,0.25020276383320317,96,96
1244,prec_EmpiricalCovariance,mi_kraskov_NN-4_DCE,0.2756114764300295,96,96
1245,prec_EmpiricalCovariance,mi_kernel_W-0.25,0.5341225527181398,96,96
1246,prec_EmpiricalCovariance,tlmi_gaussian,0.6692749010109712,96,96
1247,prec_EmpiricalCovariance,tlmi_kraskov_NN-4,0.24335774132423832,96,96
1248,prec_EmpiricalCovariance,tlmi_kraskov_NN-4_DCE,0.24980928408542244,96,96
1249,prec_EmpiricalCovariance,tlmi_kernel_W-0.25,0.4619395206691241,96,96
1250,prec_EmpiricalCovariance,te_kraskov_NN-4_k-max-10_tau-max-4,0.7367050170974052,96,96
1251,prec_EmpiricalCovariance,te_kraskov_NN-4_DCE_k-max-10_tau-max-4,0.5146608217660137,96,96
1252,prec_EmpiricalCovariance,te_kraskov_NN-4_DCE_k-2_kt-1_l-1_lt-1,0.45287729987452063,96,96
1253,prec_EmpiricalCovariance,te_kraskov_NN-4_DCE_k-1_kt-1_l-1_lt-1,0.4717481509587139,96,96
1254,prec_EmpiricalCovariance,te_kraskov_NN-4_k-1_kt-1_l-1_lt-1,0.2912241190572862,96,96
1255,prec_EmpiricalCovariance,te_kernel_W-0.25_k-1,0.4065228290793129,96,96
1256,prec_EmpiricalCovariance,gc_gaussian_k-max-10_tau-max-2,1.0,96,96
1257,prec_EmpiricalCovariance,gc_gaussian_k-1_kt-1_l-1_lt-1,0.569790274958361,96,96
1258,prec_EmpiricalCovariance,te_symbolic_k-1_kt-1_l-1_lt-1,0.569790274958361,96,96
1259,prec_EmpiricalCovariance,te_symbolic_k-10_kt-1_l-1_lt-1,1.0,96,96
1260,prec_EmpiricalCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-5,0.1875,96,96
1261,prec_EmpiricalCovariance,psi_multitaper_mean_fs-1_fmin-0_fmax-0-25,0.0625,96,96
